"game_name","game_number","ticket_price","overall_odds_1_in","prize_amount","prize_breakdown","n_prizes","approx_odds_1_in","implied_probability","tolerance_pct","raw"
"£300,000 BIRTHDAY","1498",2,3.33,30,"(£2 x 10) + £10",31228,1325,0.000754716981132075,5,"£30 (£2 x 10) + £10                                     31,228                1,325         +/- 5.00%"
"£300,000 BIRTHDAY","1498",2,3.33,30,"£3 x 10",30182,1371,0.000729394602479942,5,"£30 £3 x 10                                             30,182                 1,371        +/- 5.00%"
"£300,000 BIRTHDAY","1498",2,3.33,100,"£100",51,811182,1.23276897169809e-06,13.08,"£100 £100                                                     51              811,182       +/- 13.08%"
"£300,000 BIRTHDAY","1498",2,3.33,100,"(£2 x 5) + (£10 x 3) + (£30 x 2)",60,689504,1.4503179096858e-06,11.78,"£100 (£2 x 5) + (£10 x 3) + (£30 x 2)                        60             689,504          +/- 11.78%"
"£300,000 BIRTHDAY","1498",2,3.33,100,"(£2 x 5) + (£15 x 6)",76,544346,1.83706686555977e-06,10.8,"£100 (£2 x 5) + (£15 x 6)                                    76             544,346         +/- 10.80%"
"£300,000 BIRTHDAY","1498",2,3.33,100,"(£5 x 2) + (£10 x 9)",85,486709,2.05461579711902e-06,10.03,"£100 (£5 x 2) + (£10 x 9)                                    85             486,709         +/- 10.03%"
"£300,000 BIRTHDAY","1498",2,3.33,100,"(£5 x 3) + (£10 x 7) + £15",88,470117,2.12713005485868e-06,10.03,"£100 (£5 x 3) + (£10 x 7) + £15                              88               470,117       +/- 10.03%"
"£300,000 BIRTHDAY","1498",2,3.33,1000,"£1,000",10,4137024,2.417196516143e-07,36.55,"£1,000 £1,000                                                  10            4,137,024       +/- 36.55%"
"£300,000 BIRTHDAY","1498",2,3.33,5000,"£5,000",5,8274048,1.2085982580715e-07,36.55,"£5,000 £5,000                                                     5          8,274,048        +/- 36.55%"
"£300,000 BIRTHDAY","1498",2,3.33,3e+05,"£300,000",5,8274048,1.2085982580715e-07,36.55,"£300,000 £300,000                                                    5          8,274,048        +/- 36.55%"
"£100,000 JACKPOT","1497",1,3.81,1,"£1",4479575,20,0.05,5,"£1      £1                                       4,479,575                     20               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,1,"£1 BONUS",4478857,20,0.05,5,"£1                          £1 BONUS            4,478,857                      20               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,2,"£2",2985989,30,0.0333333333333333,5,"£2      £2                                      2,985,989                      30               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,2,"£2 BONUS",2986158,30,0.0333333333333333,5,"£2                          £2 BONUS            2,986,158                      30               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,2,"£1                  £1 BONUS",2986193,30,0.0333333333333333,5,"£2      £1                  £1 BONUS             2,986,193                     30               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,4,"£4",995537,90,0.0111111111111111,5,"£4      £4                                         995,537                     90               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,4,"£4 BONUS",995386,90,0.0111111111111111,5,"£4                          £4 BONUS              995,386                      90               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,4,"£2                  £2 BONUS",995386,90,0.0111111111111111,5,"£4      £2                  £2 BONUS              995,386                      90               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,5,"£5",1194487,75,0.0133333333333333,5,"£5      £5                                        1,194,487                    75               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,5,"£5 BONUS",1194691,75,0.0133333333333333,5,"£5                          £5 BONUS               1,194,691                   75               +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,10,"£10 BONUS",99456,901,0.00110987791342952,5,"£10                        £10 BONUS                   99,456                      901          +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,20,"£20",3974,22543,4.43596681896819e-05,5,"£20     £20                                             3,974                  22,543           +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,20,"£20 BONUS",3993,22436,4.4571224817258e-05,5,"£20                        £20 BONUS                    3,993                  22,436           +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,20,"£10                £10 BONUS",3997,22413,4.46169633694731e-05,5,"£20     £10                £10 BONUS                    3,997                   22,413          +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,50,"£50",1339,66905,1.49465660264554e-05,5,"£50     £50                                             1,339                  66,905           +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,50,"£50 BONUS",1341,66805,1.49689394506399e-05,5,"£50                        £50 BONUS                     1,341                 66,805           +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,100,"£100",1006,89051,1.12295201626035e-05,5,"£100     £100                                            1,006                   89,051          +/- 5.00%"
"£100,000 JACKPOT","1497",1,3.81,1000,"£1,000",64,1399762,7.1440716350351e-07,11.78,"£1,000     £1,000                                             64               1,399,762           +/- 11.78%"
"£100,000 JACKPOT","1497",1,3.81,5000,"£5,000",12,7465395,1.33951385023833e-07,36.55,"£5,000     £5,000                                              12             7,465,395           +/- 36.55%"
"£100,000 JACKPOT","1497",1,3.81,1e+05,"£100,000",4,22396185,4.46504616746111e-08,36.55,"£100,000     £100,000                                             4            22,396,185           +/- 36.55%"
"£2 MILLION GOLD","1496",5,3.15,5,"£5",2666357,9,0.111111111111111,5,"£5     £5                                           2,666,357                           9       +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,10,"£10",1481086,15,0.0666666666666667,5,"£10      £10                                           1,481,086                         15       +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,10,"£5 x 2",1185240,19,0.0526315789473684,5,"£10      £5 x 2                                        1,185,240                         19       +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,15,"£15",370312,60,0.0166666666666667,5,"£15     £15                                              370,312                       60        +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,15,"£5 x 3",444397,50,0.02,5,"£15     £5 x 3                                         444,397                         50        +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,15,"£5 + £10",370312,60,0.0166666666666667,5,"£15     £5 + £10                                         370,312                       60        +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,20,"£20",73978,301,0.00332225913621262,5,"£20      £20                                               73,978                      301        +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,20,"£10 x 2",74096,300,0.00333333333333333,5,"£20      £10 x 2                                           74,096                     300         +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,20,"£5 + £15",148153,150,0.00666666666666667,5,"£20      £5 + £15                                         148,153                      150        +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,20,"£5 x 4",148063,151,0.00662251655629139,5,"£20      £5 x 4                                          148,063                        151       +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,25,"£25",16204,1372,0.000728862973760933,5,"£25      £25                                               16,204                   1,372         +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,25,"£5 x 5",17581,1264,0.000791139240506329,5,"£25      £5 x 5                                             17,581                  1,264         +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,25,"£5 + £20",16915,1314,0.00076103500761035,5,"£25      £5 + £20                                           16,915                   1,314        +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,25,"£10 + £15",16900,1315,0.000760456273764259,5,"£25      £10 + £15                                         16,900                    1,315        +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,50,"£50",6720,3307,0.000302388872089507,5,"£50      £50                                                 6,720                 3,307          +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,50,"£5 x 10",8490,2618,0.000381970970206264,5,"£50      £5 x 10                                            8,490                   2,618         +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,50,"(£5 x 8) + £10",8451,2630,0.000380228136882129,5,"£50      (£5 x 8) + £10                                      8,451                 2,630          +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,50,"(£5 x 2) + £10 + (£15 x 2)",6689,3322,0.000301023479831427,5,"£50      (£5 x 2) + £10 + (£15 x 2)                         6,689                  3,322          +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,100,"£100",177,125530,7.96622321357444e-06,7.13,"£100      £100                                                   177             125,530             +/- 7.13%"
"£2 MILLION GOLD","1496",5,3.15,100,"(£5 x 10) + (£10 x 5)",349,63664,1.57074641869817e-05,5,"£100      (£5 x 10) + (£10 x 5)                                 349               63,664           +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,100,"(£5 x 12) + (£10 x 2) + £20",351,63302,1.57972891851758e-05,5,"£100      (£5 x 12) + (£10 x 2) + £20                           351               63,302           +/- 5.00%"
"£2 MILLION GOLD","1496",5,3.15,100,"£10 x 10",179,124127,8.05626495444182e-06,7.13,"£100      £10 x 10                                               179               124,127           +/- 7.13%"
"£2 MILLION GOLD","1496",5,3.15,100,"£50 x 2",178,124825,8.01121570198278e-06,7.13,"£100      £50 x 2                                               178              124,825             +/- 7.13%"
"£2 MILLION GOLD","1496",5,3.15,200,"£200",36,617187,1.62025447716818e-06,17.67,"£200       £200                                                    36               617,187         +/- 17.67%"
"£2 MILLION GOLD","1496",5,3.15,200,"(£5 x 10) + (£25 x 4) + £50",31,716733,1.39521969826979e-06,17.67,"£200       (£5 x 10) + (£25 x 4) + £50                             31              716,733          +/- 17.67%"
"£2 MILLION GOLD","1496",5,3.15,200,"(£10 x 10) + (£20 x 5)",34,653492,1.53024061503431e-06,17.67,"£200       (£10 x 10) + (£20 x 5)                                  34            653,492            +/- 17.67%"
"£2 MILLION GOLD","1496",5,3.15,1000,"£1,000",4,5554680,1.80028372471502e-07,36.55,"£1,000      £1,000                                                   4          5,554,680           +/- 36.55%"
"£2 MILLION GOLD","1496",5,3.15,1000,"(£50 x 10) + (£100 x 5)",4,5554680,1.80028372471502e-07,36.55,"£1,000      (£50 x 10) + (£100 x 5)                                  4          5,554,680           +/- 36.55%"
"£2 MILLION GOLD","1496",5,3.15,1000,"£100 x 10",4,5554680,1.80028372471502e-07,36.55,"£1,000      £100 x 10                                                4          5,554,680           +/- 36.55%"
"£2 MILLION GOLD","1496",5,3.15,10000,"£10,000",3,7406240,1.35021279353626e-07,36.55,"£10,000      £10,000                                                  3          7,406,240           +/- 36.55%"
"£2 MILLION GOLD","1496",5,3.15,2e+06,"£2,000,000",3,7406240,1.35021279353626e-07,36.55,"£2,000,000      £2,000,000                                               3          7,406,240           +/- 36.55%"
"SPIN £100","1513",2,3.42,2,"£2",775795,10,0.1,5,"£2    £2                                             775,795                           10         +/- 5.00%"
"SPIN £100","1513",2,3.42,4,"£4",238876,30,0.0333333333333333,5,"£4    £4                                            238,876                           30          +/- 5.00%"
